Date,Time,Temperature,Flow_Rate,Valve_Aperture,Static_Pressure,Suction_Pressure,Discharge_Pressure,Voltage,Current,Measured_Frequency,Active_Power,Reactive_Power,Apperent_Power,Phase_Voltage_Angle,Phase_Current_Angle,Cos_Phi,Power_Factor,Differential_Pressure,Head,Hydraulic_Power,Efficiency
12/27/2021,15:04:18,26.4,5.281,41.75,2.8,2.722,3.055,230.1,0.78,49.97,114.68,-12.27,180.37,4.1,4.1,0.99,0.63,0.333,3.396,48.78,42.54
12/27/2021,15:04:18,26.4,5.281,41.75,2.8,2.722,3.05,230.4,0.78,49.97,116.08,-12.27,180.37,4.1,4.1,0.99,0.63,0.328,3.345,48.05,41.39
12/27/2021,15:04:19,26.4,5.281,41.75,2.8,2.725,3.047,230.4,0.79,49.97,116.08,-12.27,180.37,4.1,4.1,0.99,0.63,0.322,3.283,47.16,40.63
12/27/2021,15:04:19,26.4,5.281,41.75,2.8,2.722,3.05,230.4,0.79,49.97,116.08,-12.62,180.37,4.1,4.1,0.99,0.64,0.328,3.345,48.05,41.39
12/27/2021,15:04:19,26.4,5.281,41.75,2.8,2.722,3.047,230.4,0.79,49.97,116.08,-12.62,182.66,4.1,4.1,0.99,0.64,0.325,3.314,47.6,41.01
12/27/2021,15:04:20,26.4,5.281,41.75,2.8,2.722,3.052,230.4,0.79,49.97,116.08,-12.62,182.66,4.1,4.1,0.99,0.64,0.33,3.365,48.34,41.64
12/27/2021,15:04:20,26.4,5.281,42,2.8,2.722,3.043,230.4,0.79,49.97,116.08,-12.62,182.66,4.1,4.1,0.99,0.64,0.321,3.273,47.01,40.5
12/27/2021,15:04:21,26.4,5.281,42,2.8,2.722,3.055,230.4,0.79,49.97,114.97,-12.62,182.66,4.1,4.1,0.99,0.64,0.333,3.396,48.78,42.43
12/27/2021,15:04:21,26.4,5.281,42,2.8,2.722,3.052,229.7,0.79,49.97,114.97,-12.62,182.66,4.1,4.1,0.99,0.64,0.33,3.365,48.34,42.05
12/27/2021,15:04:21,26.4,5.281,42,2.79,2.72,3.047,229.7,0.79,49.98,114.97,-12.04,182.66,4.1,4.1,0.99,0.64,0.327,3.334,47.89,41.65
12/27/2021,15:04:22,26.4,5.281,42,2.79,2.72,3.047,229.7,0.79,49.98,114.97,-12.04,182.66,4.1,4.1,1,0.64,0.327,3.334,47.89,41.65
12/27/2021,15:04:22,26.4,5.281,42,2.79,2.722,3.05,229.7,0.79,49.98,114.97,-12.04,179.29,4.1,4.2,1,0.64,0.328,3.345,48.05,41.79
12/27/2021,15:04:22,26.4,5.281,42,2.8,2.725,3.045,229.7,0.79,49.98,114.97,-12.04,179.29,4.2,4.2,1,0.64,0.32,3.263,46.87,40.77
12/27/2021,15:04:23,26.4,5.313,42,2.79,2.722,3.05,229.7,0.79,49.98,114.82,-12.04,179.29,4.2,4.2,1,0.64,0.328,3.345,48.34,42.1
12/27/2021,15:04:23,26.4,5.313,42.25,2.8,2.72,3.047,230.6,0.79,49.98,114.82,-12.04,179.29,4.2,4.2,1,0.64,0.327,3.334,48.18,41.96
12/27/2021,15:04:24,26.4,5.313,42.25,2.79,2.72,3.045,230.6,0.79,49.98,114.82,-12.38,179.29,4.2,4.2,1,0.64,0.325,3.314,47.89,41.71
12/27/2021,15:04:24,26.4,5.313,42.25,2.8,2.722,3.047,230.6,0.79,49.98,114.82,-12.38,179.29,4.2,4.2,0.99,0.64,0.325,3.314,47.89,41.71
12/27/2021,15:04:24,26.4,5.313,42.25,2.8,2.72,3.047,230.6,0.79,49.98,114.82,-12.38,179.21,4.2,4.2,0.99,0.64,0.327,3.334,48.18,41.96
12/27/2021,15:04:25,26.4,5.313,42.25,2.81,2.722,3.05,230.6,0.79,49.98,114.82,-12.38,179.21,4.2,4.2,0.99,0.64,0.328,3.345,48.34,42.1
12/27/2021,15:04:25,26.4,5.313,42.25,2.79,2.722,3.05,230.6,0.79,49.98,114.82,-12.38,179.21,4.2,4.2,0.99,0.64,0.328,3.345,48.34,42.1
12/27/2021,15:04:25,26.4,5.313,42.25,2.8,2.72,3.04,229.5,0.79,49.98,116.32,-12.38,179.21,4.2,4.2,0.99,0.64,0.32,3.263,47.15,40.53
12/27/2021,15:04:26,26.4,5.313,42.25,2.8,2.722,3.047,229.5,0.79,49.98,116.32,-12.38,179.21,4.2,4.2,0.99,0.64,0.325,3.314,47.89,41.17
12/27/2021,15:04:26,26.4,5.313,42.5,2.79,2.722,3.043,229.5,0.79,49.98,116.32,-12.99,179.21,4.2,4.2,0.99,0.63,0.321,3.273,47.3,40.66
12/27/2021,15:04:26,26.4,5.313,42.5,2.82,2.72,3.05,229.5,0.79,49.98,116.32,-12.99,181.15,4.2,4.2,0.99,0.63,0.33,3.365,48.63,41.81
12/27/2021,15:04:27,26.4,5.313,42.5,2.8,2.72,3.045,229.5,0.79,49.98,116.32,-12.99,181.15,4.2,4.5,0.99,0.63,0.325,3.314,47.89,41.17
12/27/2021,15:04:27,26.4,5.313,42.5,2.78,2.722,3.038,229.5,0.79,49.98,116.32,-12.99,181.15,4.5,4.5,0.99,0.63,0.316,3.222,46.56,40.03
12/27/2021,15:04:27,26.4,5.313,42.5,2.78,2.72,3.038,229.5,0.79,49.98,115.19,-12.99,181.15,4.5,4.5,0.99,0.63,0.318,3.243,46.87,40.69
12/27/2021,15:04:28,26.4,5.313,42.5,2.79,2.72,3.038,229.6,0.78,49.98,115.19,-12.99,181.15,4.5,4.5,0.99,0.63,0.318,3.243,46.87,40.69
12/27/2021,15:04:28,26.4,5.313,42.5,2.79,2.722,3.038,229.6,0.78,49.98,115.19,-11.51,181.15,4.5,4.5,0.99,0.63,0.316,3.222,46.56,40.42
12/27/2021,15:04:28,26.4,5.313,42.5,2.79,2.72,3.043,229.6,0.78,49.98,115.19,-11.51,181.15,4.5,4.5,1,0.65,0.323,3.294,47.6,41.32
12/27/2021,15:04:29,26.4,5.313,42.75,2.79,2.72,3.045,229.6,0.78,49.98,115.19,-11.51,177.56,4.5,3.6,1,0.65,0.325,3.314,47.89,41.57
12/27/2021,15:04:29,26.4,5.313,42.75,2.79,2.722,3.04,229.6,0.78,49.98,115.19,-11.51,177.56,3.9,3.6,1,0.65,0.318,3.243,46.87,40.69
12/27/2021,15:04:30,26.4,5.313,42.75,2.78,2.72,3.04,229.6,0.78,49.98,115.19,-11.51,177.56,3.9,3.6,1,0.65,0.32,3.263,47.15,40.93
12/27/2021,15:04:30,26.4,5.313,42.75,2.79,2.72,3.047,230.2,0.78,49.98,114.65,-11.51,177.56,3.9,3.6,1,0.65,0.327,3.334,48.18,42.02
12/27/2021,15:04:30,26.4,5.313,42.75,2.79,2.722,3.043,230.2,0.79,49.98,114.65,-11.51,177.56,3.9,3.6,1,0.65,0.321,3.273,47.3,41.26
12/27/2021,15:04:31,26.4,5.313,42.75,2.8,2.722,3.047,230.2,0.79,49.98,114.65,-12.39,177.56,3.9,3.6,1,0.64,0.325,3.314,47.89,41.77
12/27/2021,15:04:31,26.4,5.313,42.75,2.78,2.722,3.043,230.2,0.79,49.98,114.65,-12.39,181.13,3.9,3.6,0.99,0.64,0.321,3.273,47.3,41.26
12/27/2021,15:04:31,26.4,5.313,42.75,2.79,2.72,3.043,230.2,0.79,49.98,114.65,-12.39,181.13,3.9,4.2,0.99,0.64,0.323,3.294,47.6,41.52
12/27/2021,15:04:32,26.4,5.313,43,2.79,2.722,3.043,230.2,0.79,49.98,114.65,-12.39,181.13,4.2,4.2,0.99,0.64,0.321,3.273,47.3,41.26
12/27/2021,15:04:32,26.4,5.344,43,2.78,2.72,3.04,230.2,0.79,49.98,115.95,-12.39,181.13,4.2,4.2,0.99,0.64,0.32,3.263,47.43,40.91
12/27/2021,15:04:32,26.4,5.344,43,2.78,2.72,3.038,230.1,0.79,49.98,115.95,-12.39,181.13,4.2,4.2,0.99,0.64,0.318,3.243,47.14,40.66
12/27/2021,15:04:33,26.4,5.344,43,2.78,2.72,3.043,230.1,0.79,49.99,115.95,-12.5,181.13,4.2,4.2,0.99,0.64,0.323,3.294,47.88,41.29
12/27/2021,15:04:33,26.4,5.344,43,2.78,2.722,3.038,230.1,0.79,49.99,115.95,-12.5,181.13,4.2,4.2,0.99,0.64,0.316,3.222,46.83,40.39
12/27/2021,15:04:33,26.4,5.344,43,2.79,2.722,3.04,230.1,0.79,49.99,115.95,-12.5,181.93,4.2,4.2,0.99,0.64,0.318,3.243,47.14,40.66
12/27/2021,15:04:34,26.4,5.344,43,2.79,2.72,3.043,230.1,0.79,49.99,115.95,-12.5,181.93,4.1,4.1,0.99,0.64,0.323,3.294,47.88,41.29
12/27/2021,15:04:34,26.4,5.344,43,2.78,2.722,3.038,230.1,0.79,49.99,115.95,-12.5,181.93,4.1,4.1,0.99,0.64,0.316,3.222,46.83,40.39
12/27/2021,15:04:34,26.4,5.406,43.25,2.79,2.72,3.043,230.6,0.79,49.99,116.13,-12.5,181.93,4.1,4.1,0.99,0.64,0.323,3.294,48.44,41.71
12/27/2021,15:04:35,26.4,5.406,43.25,2.78,2.72,3.035,230.6,0.78,49.98,116.13,-12.5,181.93,4.1,4.1,0.99,0.64,0.315,3.212,47.23,40.67
12/27/2021,15:04:35,26.4,5.406,43.25,2.79,2.722,3.04,230.6,0.78,49.98,116.13,-12.64,181.93,4.1,4.1,0.99,0.63,0.318,3.243,47.69,41.07
12/27/2021,15:04:35,26.4,5.406,43.25,2.78,2.72,3.038,230.6,0.78,49.98,116.13,-12.64,181.93,4.1,4.1,0.99,0.63,0.318,3.243,47.69,41.07
12/27/2021,15:04:36,26.4,5.406,43.25,2.78,2.722,3.035,230.6,0.78,49.98,116.13,-12.64,182.19,4.1,4.2,0.99,0.63,0.313,3.192,46.94,40.42
12/27/2021,15:04:36,26.4,5.406,43.25,2.79,2.72,3.043,230.6,0.78,49.98,116.13,-12.64,182.19,4.2,4.2,0.99,0.63,0.323,3.294,48.44,41.71
12/27/2021,15:04:36,26.4,5.438,43.25,2.78,2.722,3.045,230.6,0.78,49.98,115.72,-12.64,182.19,4.2,4.2,0.99,0.63,0.323,3.294,48.72,42.1
12/27/2021,15:04:37,26.4,5.438,43.25,2.8,2.72,3.038,229.7,2.3,49.98,115.72,-12.64,182.19,4.2,4.2,0.99,0.63,0.318,3.243,47.97,41.45
12/27/2021,15:04:37,26.4,5.438,43.5,2.78,2.72,3.038,229.7,0.79,49.98,115.72,-12.64,182.19,4.2,4.2,0.99,0.63,0.318,3.243,47.97,41.45
12/27/2021,15:04:38,26.4,5.438,43.5,2.79,2.722,3.038,229.7,0.79,49.98,115.72,-12.44,182.19,4.2,4.2,0.99,0.64,0.316,3.222,47.66,41.19
12/27/2021,15:04:38,26.4,5.438,43.5,2.77,2.722,3.035,229.7,0.79,49.98,115.72,-12.44,182.43,4.2,4.2,0.99,0.64,0.313,3.192,47.21,40.8
12/27/2021,15:04:38,26.4,5.438,43.5,2.79,2.722,3.038,229.7,0.79,49.98,115.72,-12.44,182.43,4.2,3.8,0.99,0.64,0.316,3.222,47.66,41.19
12/27/2021,15:04:39,26.4,5.438,43.5,2.78,2.722,3.038,229.7,0.79,49.98,115.72,-12.44,182.43,3.8,3.8,0.99,0.64,0.316,3.222,47.66,41.19
12/27/2021,15:04:39,26.4,5.438,43.5,2.79,2.72,3.04,229.7,0.79,49.98,116.02,-12.44,182.43,3.8,3.8,0.99,0.64,0.32,3.263,48.26,41.6
12/27/2021,15:04:39,26.4,5.438,43.5,2.78,2.722,3.038,230.1,0.79,49.98,116.02,-12.44,182.43,3.8,3.8,0.99,0.64,0.316,3.222,47.66,41.08
12/27/2021,15:04:40,26.4,5.438,43.5,2.78,2.72,3.035,230.1,0.79,49.99,116.02,-12.13,182.43,3.8,3.8,0.99,0.64,0.315,3.212,47.51,40.95
12/27/2021,15:04:40,26.4,5.438,43.75,2.78,2.72,3.038,230.1,0.79,49.99,116.02,-12.13,182.43,3.8,3.8,1,0.64,0.318,3.243,47.97,41.35
12/27/2021,15:04:40,26.3,5.438,43.75,2.78,2.722,3.038,230.1,0.79,49.99,116.02,-12.13,183.44,3.8,3.8,1,0.64,0.316,3.222,47.66,41.08
12/27/2021,15:04:41,26.4,5.438,43.75,2.78,2.722,3.027,230.1,0.79,49.99,116.02,-12.13,183.44,3.8,3.8,1,0.64,0.305,3.11,46,39.65
12/27/2021,15:04:41,26.4,5.469,43.75,2.77,2.72,3.035,230.1,0.79,49.99,116.02,-12.13,183.44,3.8,3.8,1,0.64,0.315,3.212,47.78,41.18
12/27/2021,15:04:41,26.4,5.469,43.75,2.78,2.72,3.043,229.8,0.79,49.99,117.57,-12.13,183.44,3.8,3.8,1,0.64,0.323,3.294,49,41.68
12/27/2021,15:04:42,26.4,5.469,43.75,2.78,2.722,3.035,229.8,0.8,49.98,117.57,-12.13,183.44,3.8,3.8,1,0.64,0.313,3.192,47.48,40.38
12/27/2021,15:04:42,26.4,5.469,43.75,2.78,2.72,3.04,229.8,0.8,49.98,117.57,-12.08,183.44,3.8,3.8,1,0.64,0.32,3.263,48.54,41.29
12/27/2021,15:04:42,26.4,5.469,43.75,2.78,2.722,3.04,229.8,0.8,49.98,117.57,-12.08,183.98,3.8,3.8,1,0.64,0.318,3.243,48.24,41.03
12/27/2021,15:04:43,26.4,5.469,44,2.78,2.722,3.04,229.8,0.8,49.98,117.57,-12.08,183.98,3.8,3.5,1,0.64,0.318,3.243,48.24,41.03
12/27/2021,15:04:43,26.4,5.469,44,2.77,2.72,3.04,229.8,0.8,49.98,117.57,-12.08,183.98,3.8,3.5,1,0.64,0.32,3.263,48.54,41.29
12/27/2021,15:04:44,26.4,5.5,44,2.77,2.722,3.035,229.8,0.8,49.98,118.85,-12.08,183.98,3.8,3.5,1,0.64,0.313,3.192,47.75,40.18
12/27/2021,15:04:44,26.4,5.5,44,2.78,2.722,3.043,230.8,0.81,49.98,118.85,-12.08,183.98,3.8,3.5,1,0.64,0.321,3.273,48.96,41.19
12/27/2021,15:04:44,26.4,5.5,44,2.78,2.722,3.035,230.8,0.81,49.99,118.85,-11.25,183.98,3.8,3.5,1,0.65,0.313,3.192,47.75,40.18
12/27/2021,15:04:45,26.4,5.5,44,2.79,2.72,3.035,230.8,0.81,49.99,118.85,-11.25,183.98,3.8,3.5,1,0.65,0.315,3.212,48.05,40.43
12/27/2021,15:04:45,26.4,5.5,44,2.77,2.72,3.035,230.8,0.81,49.99,118.85,-11.25,182.22,3.8,3.3,1,0.65,0.315,3.212,48.05,40.43
12/27/2021,15:04:45,26.4,5.5,44,2.78,2.72,3.033,230.8,0.81,49.99,118.85,-11.25,182.22,3.3,3.3,1,0.65,0.313,3.192,47.75,40.18
12/27/2021,15:04:46,26.4,5.531,44.25,2.78,2.72,3.038,230.8,0.81,49.99,116.84,-11.25,182.22,3.3,3.3,1,0.65,0.318,3.243,48.79,41.76
12/27/2021,15:04:46,26.4,5.531,44.25,2.76,2.722,3.033,230.7,0.78,49.99,116.84,-11.25,182.22,3.3,3.3,1,0.65,0.311,3.171,47.71,40.83
12/27/2021,15:04:47,26.4,5.531,44.25,2.77,2.72,3.033,230.7,0.78,49.98,116.84,-11.39,182.22,3.3,3.3,1,0.65,0.313,3.192,48.02,41.1
12/27/2021,15:04:47,26.4,5.531,44.25,2.77,2.722,3.027,230.7,0.78,49.98,116.84,-11.39,182.22,3.3,3.3,1,0.65,0.305,3.11,46.79,40.05
12/27/2021,15:04:47,26.4,5.531,44.25,2.78,2.722,3.025,230.7,0.78,49.98,116.84,-11.39,179.19,3.3,3.4,1,0.65,0.303,3.09,46.49,39.79
12/27/2021,15:04:48,26.4,5.531,44.25,2.78,2.72,3.035,230.7,0.78,49.98,116.84,-11.39,179.19,3.4,3.4,1,0.65,0.315,3.212,48.32,41.36
12/27/2021,15:04:48,26.4,5.531,44.25,2.77,2.722,3.038,230.7,0.78,49.98,116.75,-11.39,179.19,3.4,3.4,1,0.65,0.316,3.222,48.47,41.52
12/27/2021,15:04:48,26.4,5.531,44.25,2.76,2.72,3.027,229.5,2.3,49.98,116.75,-11.39,179.19,3.4,3.4,1,0.65,0.307,3.13,47.09,40.33
12/27/2021,15:04:49,26.4,5.531,44.5,2.77,2.72,3.038,229.5,0.78,49.98,116.75,-11.42,179.19,3.4,3.4,1,0.65,0.318,3.243,48.79,41.79
12/27/2021,15:04:49,26.4,5.531,44.5,2.76,2.72,3.033,229.5,0.78,49.98,116.75,-11.42,179.19,3.4,3.4,1,0.65,0.313,3.192,48.02,41.13
12/27/2021,15:04:49,26.4,5.531,44.5,2.76,2.72,3.025,229.5,0.78,49.98,116.75,-11.42,181.79,3.4,3.4,1,0.65,0.305,3.11,46.79,40.08
12/27/2021,15:04:50,26.4,5.531,44.5,2.76,2.72,3.038,229.5,0.78,49.98,116.75,-11.42,181.79,3.4,3.4,1,0.65,0.318,3.243,48.79,41.79
12/27/2021,15:04:50,26.4,5.531,44.5,2.76,2.72,3.03,229.5,0.78,49.98,117.6,-11.42,181.79,3.4,3.4,1,0.65,0.31,3.161,47.56,40.44
12/27/2021,15:04:51,26.4,5.531,44.5,2.77,2.722,3.027,230.3,2.3,49.98,117.6,-11.42,181.79,3.4,3.4,1,0.65,0.305,3.11,46.79,39.79
12/27/2021,15:04:51,26.4,5.531,44.5,2.76,2.722,3.035,230.3,0.79,49.98,117.6,-11.74,181.79,3.4,3.4,1,0.65,0.313,3.192,48.02,40.83
12/27/2021,15:04:51,26.4,5.531,44.5,2.76,2.722,3.03,230.3,0.79,49.98,117.6,-11.74,181.79,3.4,3.4,1,0.65,0.308,3.141,47.25,40.18
12/27/2021,15:04:52,26.4,5.531,44.75,2.77,2.72,3.035,230.3,0.79,49.98,117.6,-11.74,181.68,3.4,3.4,1,0.65,0.315,3.212,48.32,41.09
12/27/2021,15:04:52,26.4,5.531,44.75,2.76,2.72,3.035,230.3,0.79,49.98,117.6,-11.74,181.68,3.6,3.5,1,0.65,0.315,3.212,48.32,41.09
12/27/2021,15:04:52,26.4,5.563,44.75,2.76,2.72,3.03,230.3,0.79,49.98,117.6,-11.74,181.68,3.6,3.5,1,0.65,0.31,3.161,47.83,40.67
12/27/2021,15:04:53,26.4,5.563,44.75,2.76,2.722,3.035,229.8,0.79,49.98,118.55,-11.74,181.68,3.6,3.5,1,0.65,0.313,3.192,48.3,40.74
12/27/2021,15:04:53,26.4,5.563,44.75,2.76,2.72,3.025,229.8,0.79,49.98,118.55,-11.74,181.68,3.6,3.5,1,0.65,0.305,3.11,47.06,39.7
12/27/2021,15:04:54,26.3,5.563,44.75,2.77,2.722,3.027,229.8,0.79,49.98,118.55,-11.97,181.68,3.6,3.5,1,0.65,0.305,3.11,47.06,39.7
12/27/2021,15:04:54,26.3,5.563,44.75,2.76,2.72,3.027,229.8,0.79,49.98,118.55,-11.97,180.78,3.6,3.5,1,0.65,0.307,3.13,47.36,39.95
12/27/2021,15:04:54,26.4,5.563,44.75,2.76,2.72,3.025,229.8,0.79,49.98,118.55,-11.97,180.78,3.6,3.6,1,0.65,0.305,3.11,47.06,39.7
12/27/2021,15:04:55,26.3,5.563,45,2.76,2.72,3.027,229.8,0.79,49.98,118.55,-11.97,180.78,3.6,3.6,1,0.65,0.307,3.13,47.36,39.95
12/27/2021,15:04:55,26.4,5.594,45,2.76,2.722,3.027,230.3,0.79,49.98,117.99,-11.97,180.78,3.6,3.6,1,0.65,0.305,3.11,47.32,40.11
12/27/2021,15:04:56,26.4,5.594,45,2.78,2.722,3.033,230.3,0.78,49.98,117.99,-11.97,180.78,3.6,3.6,1,0.65,0.311,3.171,48.25,40.89
12/27/2021,15:04:56,26.4,5.594,45,2.78,2.722,3.03,230.3,0.78,49.98,117.99,-11.59,180.78,3.6,3.6,1,0.65,0.308,3.141,47.79,40.5
12/27/2021,15:04:56,26.4,5.594,45,2.76,2.722,3.027,230.3,0.78,49.98,117.99,-11.59,181.81,3.6,3.6,1,0.65,0.305,3.11,47.32,40.11
12/27/2021,15:04:57,26.4,5.594,45,2.76,2.72,3.03,230.3,0.78,49.98,117.99,-11.59,181.81,3.6,3.5,1,0.65,0.31,3.161,48.1,40.77
12/27/2021,15:04:57,26.4,5.594,45,2.76,2.72,3.027,230.3,0.78,49.98,117.99,-11.59,181.81,3.5,3.5,1,0.65,0.307,3.13,47.63,40.37
12/27/2021,15:04:57,26.4,5.625,45,2.77,2.72,3.033,230.3,0.78,49.98,118.46,-11.59,181.81,3.5,3.5,1,0.65,0.313,3.192,48.84,41.23
12/27/2021,15:04:58,26.4,5.625,45.25,2.76,2.72,3.033,230.1,0.79,49.98,118.46,-11.59,181.81,3.5,3.5,1,0.65,0.313,3.192,48.84,41.23
12/27/2021,15:04:58,26.4,5.625,45.25,2.76,2.722,3.02,230.1,0.79,49.98,118.46,-12.11,181.81,3.5,3.5,1,0.66,0.298,3.039,46.5,39.25
12/27/2021,15:04:58,26.4,5.625,45.25,2.76,2.72,3.027,230.1,0.79,49.98,118.46,-12.11,181.81,3.5,3.5,1,0.66,0.307,3.13,47.89,40.43
12/27/2021,15:04:59,26.4,5.625,45.25,2.76,2.72,3.025,230.1,0.79,49.98,118.46,-12.11,181.36,3.5,3.7,1,0.66,0.305,3.11,47.58,40.17
12/27/2021,15:04:59,26.4,5.625,45.25,2.76,2.72,3.025,230.1,0.79,49.98,118.46,-12.11,181.36,4,3.7,1,0.66,0.305,3.11,47.58,40.17
12/27/2021,15:05:00,26.4,5.625,45.25,2.76,2.72,3.027,230.1,0.79,49.98,118.92,-12.11,181.36,4,3.7,1,0.66,0.307,3.13,47.89,40.27
12/27/2021,15:05:00,26.4,5.625,45.25,2.76,2.72,3.025,229.9,2.3,49.98,118.92,-12.11,181.36,4,3.7,1,0.66,0.305,3.11,47.58,40.01
12/27/2021,15:05:00,26.4,5.625,45.25,2.76,2.717,3.027,229.9,0.78,49.97,118.92,-12.89,181.36,4,3.7,1,0.66,0.31,3.161,48.36,40.67
12/27/2021,15:05:01,26.4,5.625,45.5,2.76,2.722,3.027,229.9,0.78,49.97,118.92,-12.89,181.36,4,3.7,0.99,0.66,0.305,3.11,47.58,40.01
12/27/2021,15:05:01,26.4,5.625,45.5,2.76,2.72,3.023,229.9,0.78,49.97,118.92,-12.89,181.17,4,4.6,0.99,0.66,0.303,3.09,47.28,39.76
12/27/2021,15:05:01,26.4,5.625,45.5,2.76,2.722,3.03,229.9,0.78,49.97,118.92,-12.89,181.17,4.6,4.6,0.99,0.66,0.308,3.141,48.06,40.41
12/27/2021,15:05:02,26.4,5.656,45.5,2.76,2.722,3.025,229.9,0.78,49.97,120.29,-12.89,181.17,4.6,4.6,0.99,0.66,0.303,3.09,47.54,39.52
12/27/2021,15:05:02,26.4,5.656,45.5,2.76,2.72,3.03,230.6,2.31,49.97,120.29,-12.89,181.17,4.6,4.6,0.99,0.66,0.31,3.161,48.63,40.43
12/27/2021,15:05:03,26.4,5.656,45.5,2.76,2.72,3.025,230.6,0.82,49.97,120.29,-14.19,181.17,4.6,4.6,0.99,0.66,0.305,3.11,47.85,39.78
12/27/2021,15:05:03,26.4,5.656,45.5,2.76,2.72,3.027,230.6,0.82,49.97,120.29,-14.19,181.17,4.6,4.6,0.99,0.64,0.307,3.13,48.15,40.03
12/27/2021,15:05:03,26.4,5.656,45.5,2.78,2.722,3.03,230.6,0.82,49.97,120.29,-14.19,188.34,4.6,5.5,0.99,0.64,0.308,3.141,48.32,40.17
12/27/2021,15:05:04,26.4,5.656,45.75,2.76,2.72,3.023,230.6,0.82,49.97,120.29,-14.19,188.34,5.5,5.5,0.99,0.64,0.303,3.09,47.54,39.52
12/27/2021,15:05:04,26.4,5.688,45.75,2.76,2.72,3.027,230.6,0.82,49.97,119.45,-14.19,188.34,5.5,5.5,0.99,0.64,0.307,3.13,48.43,40.54
12/27/2021,15:05:04,26.4,5.688,45.75,2.76,2.722,3.023,230,2.3,49.97,119.45,-14.19,188.34,5.5,5.5,0.99,0.64,0.301,3.069,47.48,39.75
12/27/2021,15:05:05,26.4,5.688,45.75,2.75,2.722,3.02,230,0.81,49.98,119.45,-14.19,188.34,5.5,5.5,0.99,0.64,0.298,3.039,47.02,39.36
12/27/2021,15:05:05,26.4,5.688,45.75,2.76,2.722,3.025,230,0.81,49.98,119.45,-14.72,188.34,5.5,5.5,0.99,0.64,0.303,3.09,47.81,40.03
12/27/2021,15:05:06,26.4,5.688,45.75,2.75,2.722,3.023,230,0.81,49.98,119.45,-14.72,186.6,5.5,5.5,0.99,0.64,0.301,3.069,47.48,39.75
12/27/2021,15:05:06,26.4,5.688,45.75,2.75,2.72,3.023,230,0.81,49.98,119.45,-14.72,186.6,5.5,5,0.99,0.64,0.303,3.09,47.81,40.03
12/27/2021,15:05:06,26.4,5.688,45.75,2.76,2.72,3.025,230,0.81,49.98,119.45,-14.72,186.6,5.5,5,0.99,0.64,0.305,3.11,48.12,40.28
12/27/2021,15:05:07,26.4,5.688,46,2.76,2.722,3.025,229.7,0.81,49.98,120.46,-14.72,186.6,5.5,5,0.99,0.64,0.303,3.09,47.81,39.69
12/27/2021,15:05:07,26.4,5.688,46,2.78,2.72,3.03,229.7,0.82,49.97,120.46,-14.72,186.6,5.5,5,0.99,0.64,0.31,3.161,48.9,40.59
12/27/2021,15:05:07,26.4,5.688,46,2.75,2.72,3.013,229.7,0.82,49.97,120.46,-15.03,186.6,5.5,5,0.99,0.64,0.293,2.988,46.23,38.38
12/27/2021,15:05:08,26.4,5.688,46,2.75,2.72,3.02,229.7,0.82,49.97,120.46,-15.03,186.82,5.5,5,0.99,0.64,0.3,3.059,47.33,39.29
12/27/2021,15:05:08,26.4,5.688,46,2.76,2.72,3.027,229.7,0.82,49.97,120.46,-15.03,186.82,5.5,4.8,0.99,0.64,0.307,3.13,48.43,40.2
12/27/2021,15:05:08,26.4,5.688,46,2.75,2.72,3.015,229.7,0.82,49.97,120.46,-15.03,186.82,4.8,4.8,0.99,0.64,0.295,3.008,46.54,38.64
12/27/2021,15:05:09,26.4,5.719,46,2.76,2.72,3.023,229.7,0.82,49.97,119.92,-15.03,186.82,4.8,4.8,0.99,0.64,0.303,3.09,48.07,40.09
12/27/2021,15:05:09,26.4,5.719,46,2.76,2.72,3.025,229.6,0.82,49.97,119.92,-15.03,186.82,4.8,4.8,0.99,0.64,0.305,3.11,48.38,40.34
12/27/2021,15:05:10,26.4,5.719,46.25,2.76,2.72,3.023,229.6,0.82,49.97,119.92,-13.97,186.82,4.8,4.8,0.99,0.64,0.303,3.09,48.07,40.09
12/27/2021,15:05:10,26.4,5.719,46.25,2.77,2.72,3.023,229.6,0.82,49.97,119.92,-13.97,187.03,4.8,4.8,0.99,0.64,0.303,3.09,48.07,40.09
12/27/2021,15:05:10,26.4,5.719,46.25,2.75,2.72,3.015,229.6,0.82,49.97,119.92,-13.97,187.03,4.8,4.8,0.99,0.64,0.295,3.008,46.79,39.02
12/27/2021,15:05:11,26.4,5.719,46.25,2.76,2.72,3.02,229.6,0.82,49.97,119.92,-13.97,187.03,4.8,4.8,0.99,0.64,0.3,3.059,47.58,39.68
12/27/2021,15:05:11,26.4,5.719,46.25,2.75,2.72,3.017,229.6,0.82,49.97,120.26,-13.97,187.03,4.8,4.8,0.99,0.64,0.297,3.028,47.1,39.17
12/27/2021,15:05:11,26.4,5.719,46.25,2.75,2.72,3.023,230.1,0.81,49.97,120.26,-13.97,187.03,4.8,4.8,0.99,0.64,0.303,3.09,48.07,39.97
12/27/2021,15:05:12,26.4,5.719,46.25,2.76,2.722,3.023,230.1,0.81,49.97,120.26,-14.19,187.03,4.8,4.8,0.99,0.64,0.301,3.069,47.74,39.7
